time,symbol,quantity,price,side
2021-03-24 12:28:25,A,200,23.87,SELL
2021-03-24 12:33:24,B,200,23.83,SELL
2021-03-24 12:36:11,B,300,23.83,SELL
2021-03-24 12:39:28,B,200,23.78,BUY
2021-03-24 12:43:59,B,100,23.86,SELL
2021-03-24 12:47:56,B,400,23.83,BUY
2021-03-24 12:49:07,B,100,23.82,SELL
2021-03-24 12:50:49,A,400,23.83,SELL
2021-03-24 12:53:00,B,300,23.83,BUY
2021-03-24 12:56:50,A,300,23.92,SELL
2021-03-24 12:58:47,B,200,23.91,SELL
2021-03-24 13:03:15,B,200,23.95,SELL
2021-03-24 13:04:26,B,100,24.0,SELL
2021-03-24 13:04:57,A,500,23.72,BUY
2021-03-24 13:07:45,B,100,23.89,BUY
2021-03-24 13:11:13,A,300,23.91,SELL
2021-03-24 13:12:29,A,300,23.88,BUY
2021-03-24 13:16:38,A,300,23.7,SELL
2021-03-24 13:21:22,B,200,23.96,SELL
2021-03-24 13:25:26,A,100,23.95,SELL
2021-03-24 13:29:22,A,100,23.84,BUY
2021-03-24 13:32:57,A,100,23.74,BUY
2021-03-24 13:33:42,B,400,23.9,BUY
2021-03-24 13:36:54,B,500,24.0,BUY
2021-03-24 13:37:15,B,300,23.71,BUY
2021-03-24 13:41:03,B,200,23.94,SELL
2021-03-24 13:43:32,A,300,23.78,BUY
2021-03-24 13:47:14,A,300,23.83,SELL
2021-03-24 13:49:17,B,300,23.76,BUY
2021-03-24 13:49:50,B,100,23.76,SELL
2021-03-24 13:53:44,A,100,23.77,BUY
2021-03-24 13:56:35,B,400,23.85,SELL
2021-03-24 14:00:06,B,400,23.95,BUY
2021-03-24 14:03:20,B,400,23.87,SELL
2021-03-24 14:05:07,B,500,23.72,BUY
2021-03-24 14:05:44,A,200,23.79,SELL
2021-03-24 14:06:48,A,400,23.75,BUY
2021-03-24 14:09:05,A,100,23.89,BUY
2021-03-24 14:10:01,A,400,23.71,BUY
2021-03-24 14:12:34,A,100,23.95,BUY
2021-03-24 14:15:21,A,100,23.75,SELL
2021-03-24 14:18:59,B,400,23.98,SELL
2021-03-24 14:21:44,A,100,23.76,BUY
2021-03-24 14:21:58,A,300,23.76,SELL
2021-03-24 14:25:08,A,300,23.84,SELL
2021-03-24 14:28:55,A,400,23.79,SELL
2021-03-24 14:32:51,B,200,23.9,SELL
2021-03-24 14:36:47,A,200,23.74,BUY
2021-03-24 14:37:14,A,200,23.93,BUY
2021-03-24 14:37:48,B,100,23.85,BUY
2021-03-24 14:41:40,A,400,23.81,BUY
2021-03-24 14:45:22,B,200,23.76,SELL
2021-03-24 14:48:06,B,400,23.86,BUY
2021-03-24 14:49:27,B,500,23.99,SELL
2021-03-24 14:52:21,A,100,23.71,BUY
2021-03-24 14:52:42,A,400,23.71,BUY
2021-03-24 14:54:09,B,300,23.78,SELL
2021-03-24 14:56:40,A,400,23.97,SELL
2021-03-24 14:58:23,B,300,23.95,BUY
2021-03-24 14:58:44,B,500,23.95,BUY
2021-03-24 15:00:05,B,200,23.72,SELL
2021-03-24 15:01:22,A,200,23.88,SELL
2021-03-24 15:03:35,B,200,23.76,SELL
2021-03-24 15:03:52,A,300,23.85,SELL
2021-03-24 15:04:55,B,100,23.85,SELL
2021-03-24 15:05:42,A,100,23.73,SELL
2021-03-24 15:08:48,B,400,23.76,BUY
2021-03-24 15:13:02,B,100,23.96,BUY
2021-03-24 15:17:49,A,100,23.79,BUY
2021-03-24 15:18:45,B,300,23.79,BUY
2021-03-24 15:21:23,B,100,23.75,BUY
2021-03-24 15:22:24,A,200,23.94,SELL
2021-03-24 15:23:51,A,300,23.91,BUY
2021-03-24 15:27:33,B,300,23.84,SELL
2021-03-24 15:30:23,B,300,23.85,SELL
2021-03-24 15:34:33,B,300,23.9,SELL
2021-03-24 15:35:02,B,100,23.76,SELL
2021-03-24 15:39:57,B,100,23.76,SELL
2021-03-24 15:41:39,B,300,23.82,SELL
2021-03-24 15:44:21,A,200,23.92,BUY
2021-03-24 15:44:29,A,300,23.92,SELL
2021-03-24 15:45:34,A,300,23.74,SELL
2021-03-24 15:45:57,B,200,23.76,BUY
2021-03-24 15:47:47,A,200,23.83,SELL
2021-03-24 15:52:26,A,300,23.83,BUY
2021-03-24 15:54:41,A,500,23.95,SELL
2021-03-24 15:56:58,B,400,23.81,BUY
2021-03-24 15:59:40,A,100,23.88,BUY
2021-03-24 16:03:29,B,400,23.82,SELL
2021-03-24 16:05:59,A,300,23.83,BUY
2021-03-24 16:09:15,A,300,23.89,SELL
2021-03-24 16:09:50,A,100,23.89,BUY
2021-03-24 16:14:27,B,300,23.8,BUY
2021-03-24 16:19:07,A,300,23.9,BUY
2021-03-24 16:20:13,B,100,23.89,BUY
2021-03-24 16:24:21,B,300,23.72,BUY
2021-03-24 16:27:24,B,200,23.75,SELL
2021-03-24 16:27:46,B,200,23.75,SELL
2021-03-24 16:30:16,B,200,23.96,SELL
2021-03-24 16:33:44,A,200,23.74,BUY
2021-03-24 16:37:48,A,400,23.87,BUY
2021-03-24 16:39:31,B,500,23.84,BUY
2021-03-24 16:40:44,B,400,23.99,SELL
2021-03-24 16:44:10,B,300,23.71,SELL
2021-03-24 16:44:13,B,200,23.71,BUY
2021-03-24 16:46:59,A,400,23.91,SELL
2021-03-24 16:47:30,A,100,23.78,SELL
2021-03-24 16:49:19,B,200,23.82,SELL
2021-03-24 16:51:00,B,300,23.74,BUY
2021-03-24 16:53:39,A,400,23.7,SELL
2021-03-24 16:56:57,A,300,23.94,SELL
2021-03-24 16:57:37,A,500,23.73,SELL
2021-03-24 17:01:19,B,300,23.74,SELL
2021-03-24 17:06:06,A,100,23.79,BUY
2021-03-24 17:08:05,B,400,23.73,SELL
2021-03-24 17:10:06,B,200,23.98,BUY
2021-03-24 17:10:47,B,200,23.98,SELL
2021-03-24 17:14:48,A,200,23.87,SELL
2021-03-24 17:15:40,A,300,23.81,BUY
2021-03-24 17:16:26,A,100,23.93,SELL
2021-03-24 17:20:11,B,100,23.78,BUY
2021-03-24 17:24:44,B,200,23.74,BUY
2021-03-24 17:27:38,A,200,23.76,SELL
2021-03-24 17:28:06,A,200,23.89,BUY
2021-03-24 17:28:43,A,200,23.89,SELL
2021-03-24 17:30:42,A,200,23.97,BUY
2021-03-24 17:31:43,B,100,23.88,SELL
2021-03-24 17:34:44,A,200,23.92,SELL
2021-03-24 17:36:13,A,100,23.96,BUY
2021-03-24 17:38:05,B,200,23.89,SELL
2021-03-24 17:41:41,A,400,23.78,BUY
2021-03-24 17:43:11,A,300,23.94,BUY
2021-03-24 17:44:37,B,200,23.99,BUY
2021-03-24 17:48:35,B,100,23.84,SELL
2021-03-24 17:49:51,A,300,23.83,SELL
2021-03-24 17:54:05,A,100,23.72,SELL
2021-03-24 17:54:22,A,200,23.72,SELL
2021-03-24 17:57:33,A,400,23.88,BUY
2021-03-25 10:04:35,B,100,23.91,BUY
2021-03-25 10:05:45,A,300,23.77,BUY
2021-03-25 10:10:06,B,100,23.94,SELL
2021-03-25 10:12:01,B,200,23.77,BUY
2021-03-25 10:14:18,A,200,23.76,SELL
2021-03-25 10:17:51,A,200,23.87,BUY
2021-03-25 10:21:15,A,300,23.78,BUY
2021-03-25 10:26:08,B,300,23.99,SELL
2021-03-25 10:26:28,B,300,23.99,BUY
2021-03-25 10:27:05,B,100,23.81,BUY
2021-03-25 10:29:23,B,100,23.71,SELL
2021-03-25 10:31:16,B,500,23.76,BUY
2021-03-25 10:32:21,A,100,23.99,BUY
2021-03-25 10:34:50,A,300,23.76,SELL
2021-03-25 10:37:08,B,300,23.96,SELL
2021-03-25 10:41:04,B,300,23.71,BUY
2021-03-25 10:42:34,A,200,23.79,SELL
2021-03-25 10:45:37,B,400,23.84,SELL
2021-03-25 10:46:45,A,500,23.75,BUY
2021-03-25 10:50:56,B,100,23.83,BUY
2021-03-25 10:52:26,B,200,23.86,BUY
2021-03-25 10:55:21,A,200,23.72,BUY
2021-03-25 10:58:09,A,200,23.93,BUY
2021-03-25 11:01:25,B,500,23.89,BUY
2021-03-25 11:05:59,A,200,23.88,SELL
2021-03-25 11:09:50,A,100,23.74,BUY
2021-03-25 11:11:42,B,300,23.72,BUY
2021-03-25 11:15:22,A,200,23.8,BUY
2021-03-25 11:19:39,A,400,23.87,BUY
2021-03-25 11:20:51,A,100,23.87,SELL
2021-03-25 11:21:26,A,400,23.88,SELL
2021-03-25 11:22:36,B,300,23.76,SELL
2021-03-25 11:26:14,A,200,23.91,SELL
2021-03-25 11:27:59,A,200,23.81,BUY
2021-03-25 11:29:48,A,400,23.76,SELL
2021-03-25 11:31:54,B,400,23.86,SELL
2021-03-25 11:32:46,B,400,23.88,BUY
2021-03-25 11:35:51,A,300,23.75,BUY
2021-03-25 11:39:06,B,300,23.97,BUY
2021-03-25 11:40:54,B,100,23.78,SELL
2021-03-25 11:41:12,B,200,23.84,BUY
2021-03-25 11:41:20,B,100,23.84,BUY
2021-03-25 11:42:24,B,200,23.95,SELL
2021-03-25 11:45:00,A,500,23.75,SELL
2021-03-25 11:48:44,A,200,23.82,BUY
2021-03-25 11:53:33,B,300,23.9,BUY
2021-03-25 11:56:04,A,100,23.72,SELL
2021-03-25 11:57:41,A,300,23.81,BUY
2021-03-25 12:02:19,A,500,23.75,SELL
2021-03-25 12:03:39,B,300,23.77,SELL
2021-03-25 12:08:11,B,200,23.76,BUY
2021-03-25 12:11:39,B,100,23.83,BUY
2021-03-25 12:13:42,B,400,23.79,SELL
2021-03-25 12:15:33,B,400,23.78,SELL
2021-03-25 12:18:45,B,300,23.79,BUY
2021-03-25 12:19:50,B,300,23.73,SELL
2021-03-25 12:21:02,A,100,23.78,SELL
2021-03-25 12:23:55,B,200,23.83,SELL
2021-03-25 12:24:25,A,400,23.93,SELL
2021-03-25 12:26:39,B,400,23.72,BUY
2021-03-25 12:28:12,B,300,23.85,SELL
2021-03-25 12:32:53,B,100,24.0,BUY
2021-03-25 12:35:09,A,300,23.95,SELL
2021-03-25 12:37:45,A,200,23.86,SELL
2021-03-25 12:39:48,B,300,23.86,BUY
2021-03-25 12:42:49,B,200,23.75,SELL
2021-03-25 12:45:01,A,300,23.83,BUY
2021-03-25 12:45:18,A,300,23.83,BUY
2021-03-25 12:49:08,A,400,23.8,BUY
2021-03-25 12:51:15,A,100,23.87,SELL
2021-03-25 12:52:10,B,300,23.88,SELL
2021-03-25 12:55:28,A,400,23.73,BUY
2021-03-25 12:57:54,B,400,23.81,BUY
2021-03-25 13:00:19,B,400,23.99,BUY
2021-03-25 13:00:47,A,300,23.78,BUY
2021-03-25 13:00:53,B,200,23.99,SELL
2021-03-25 13:02:02,A,400,23.86,SELL
2021-03-25 13:04:40,A,400,23.95,SELL
2021-03-25 13:07:08,A,100,23.73,BUY
2021-03-25 13:11:10,B,100,23.88,SELL
2021-03-25 13:14:53,B,300,23.94,BUY
2021-03-25 13:18:39,B,100,23.85,BUY
2021-03-25 13:19:07,B,100,24.0,SELL
2021-03-25 13:22:03,A,300,23.7,SELL
2021-03-25 13:23:37,B,100,23.91,BUY
2021-03-25 13:26:51,B,300,23.87,SELL
2021-03-25 13:30:50,A,300,23.78,SELL
2021-03-25 13:34:08,A,400,23.84,BUY
2021-03-25 13:36:04,B,400,24.0,BUY
2021-03-25 13:38:37,A,400,23.93,SELL
2021-03-25 13:40:34,B,100,23.95,SELL
2021-03-25 13:42:10,A,300,23.76,BUY
2021-03-25 13:45:48,B,100,23.76,SELL
2021-03-25 13:47:29,B,400,23.85,BUY
2021-03-25 13:48:24,B,200,23.94,BUY
2021-03-25 13:48:29,A,200,23.82,SELL
2021-03-25 13:49:21,B,100,23.99,BUY
2021-03-25 13:49:46,A,300,23.94,SELL
2021-03-25 13:51:40,A,100,23.78,SELL
2021-03-25 13:55:43,A,300,23.91,BUY
2021-03-25 13:58:18,A,200,23.99,SELL
2021-03-25 13:59:40,B,400,23.91,SELL
2021-03-25 14:01:02,B,300,23.73,BUY
2021-03-25 14:03:18,B,200,23.95,BUY
2021-03-25 14:06:43,A,100,23.92,SELL
2021-03-25 14:08:12,B,400,23.73,BUY
2021-03-25 14:13:05,A,100,23.79,BUY
2021-03-25 14:14:01,B,400,23.71,BUY
2021-03-25 14:17:28,A,200,23.81,BUY
2021-03-25 14:17:45,A,300,23.81,SELL
2021-03-25 14:21:10,A,200,23.82,BUY
2021-03-25 14:22:23,A,200,23.86,SELL
2021-03-25 14:22:42,A,200,23.86,BUY
2021-03-25 14:23:05,B,200,23.7,SELL
2021-03-25 14:25:43,A,400,23.9,BUY
2021-03-25 14:26:26,A,100,23.7,BUY
2021-03-25 14:29:14,B,200,23.7,BUY
2021-03-25 14:32:44,B,200,23.83,BUY
2021-03-25 14:35:13,A,400,23.85,SELL
2021-03-25 14:37:35,A,300,23.84,SELL
2021-03-25 14:40:16,A,200,23.92,BUY
2021-03-25 14:44:42,B,400,23.96,SELL
2021-03-25 14:47:12,B,400,23.76,BUY
2021-03-25 14:48:35,A,100,23.8,BUY
2021-03-25 14:53:29,B,500,23.78,SELL
2021-03-25 14:55:53,A,500,23.76,BUY
2021-03-25 14:58:49,B,500,23.94,BUY
2021-03-25 15:02:35,B,300,23.81,SELL
2021-03-25 15:07:28,A,300,23.97,SELL
2021-03-25 15:09:33,B,200,23.87,SELL
2021-03-25 15:09:42,B,400,23.87,BUY
2021-03-25 15:11:10,A,200,23.79,SELL
2021-03-25 15:14:54,B,300,23.93,BUY
2021-03-25 15:17:20,B,300,23.94,BUY
2021-03-25 15:21:39,A,300,23.93,SELL
2021-03-25 15:26:36,A,200,23.93,BUY
2021-03-25 15:31:23,A,200,23.96,SELL
2021-03-25 15:38:54,A,300,23.9,BUY
2021-03-25 15:41:40,B,100,23.86,SELL
2021-03-25 15:45:41,A,300,23.74,SELL
2021-03-25 15:47:46,A,300,24.0,BUY
2021-03-25 15:49:54,B,400,23.89,SELL
2021-03-25 15:51:52,A,100,23.79,SELL
2021-03-25 15:54:08,A,200,23.94,SELL
2021-03-25 15:57:25,B,400,23.9,SELL
2021-03-25 16:02:05,A,300,23.9,BUY
2021-03-25 16:02:44,B,300,23.93,BUY
2021-03-25 16:06:17,B,300,24.0,BUY
2021-03-25 16:10:51,B,100,23.88,BUY
2021-03-25 16:13:31,B,400,23.83,SELL
2021-03-25 16:16:15,A,400,23.79,BUY
2021-03-25 16:18:30,A,300,23.7,SELL
2021-03-25 16:23:22,A,300,23.92,SELL
2021-03-25 16:28:06,B,300,23.75,SELL
2021-03-25 16:30:09,B,100,23.84,BUY
2021-03-25 16:32:31,A,200,23.72,BUY
2021-03-25 16:33:00,A,100,23.98,BUY
2021-03-25 16:37:55,B,200,23.82,BUY
2021-03-25 16:38:30,A,300,23.98,SELL
2021-03-25 16:41:26,A,500,23.89,BUY
2021-03-25 16:41:47,A,100,23.89,SELL
2021-03-25 16:43:05,A,200,23.96,SELL
2021-03-25 16:43:46,B,100,23.73,SELL
2021-03-25 16:48:32,B,400,23.77,SELL
2021-03-25 16:52:38,A,200,23.79,SELL
2021-03-25 16:57:02,B,100,23.85,BUY
2021-03-25 17:00:57,A,100,23.86,SELL
2021-03-25 17:03:17,A,400,23.76,BUY
2021-03-25 17:05:36,B,300,23.83,BUY
2021-03-25 17:05:54,B,100,23.83,BUY
2021-03-25 17:09:36,A,100,23.92,BUY
2021-03-25 17:12:15,A,400,23.88,SELL
2021-03-25 17:16:58,A,100,23.71,SELL
2021-03-25 17:20:47,B,200,23.76,SELL
2021-03-25 17:22:45,B,500,23.87,BUY
2021-03-25 17:26:39,B,100,23.99,SELL
2021-03-25 17:30:43,B,200,23.89,BUY
2021-03-25 17:33:41,B,200,23.78,BUY
2021-03-25 17:35:19,A,200,23.81,BUY
2021-03-25 17:35:55,B,300,23.98,SELL
2021-03-25 17:38:51,B,300,23.96,SELL
2021-03-25 17:41:43,B,500,23.83,SELL
2021-03-25 17:45:36,A,500,23.82,BUY
2021-03-25 17:48:33,A,500,23.78,SELL
2021-03-25 17:52:27,B,500,23.99,SELL
2021-03-25 17:56:04,A,200,23.75,SELL
2021-03-25 17:57:42,B,100,23.85,BUY
2021-03-25 17:57:55,A,300,23.9,BUY
2021-03-25 17:58:51,B,300,23.91,BUY
2021-03-26 10:00:14,B,300,23.71,BUY
2021-03-26 10:03:59,B,300,23.87,BUY
2021-03-26 10:04:56,A,100,23.83,BUY
2021-03-26 10:07:07,B,300,23.97,SELL
2021-03-26 10:09:19,A,300,23.71,BUY
2021-03-26 10:09:39,B,400,23.95,SELL
2021-03-26 10:13:09,B,400,23.86,SELL
2021-03-26 10:17:09,A,200,23.89,BUY
2021-03-26 10:21:16,B,200,23.9,SELL
2021-03-26 10:22:16,B,400,23.92,BUY
2021-03-26 10:25:35,A,300,23.8,BUY
2021-03-26 10:30:10,A,100,23.82,BUY
2021-03-26 10:32:33,B,100,23.99,SELL
2021-03-26 10:37:30,B,200,23.86,BUY
2021-03-26 10:38:13,B,100,23.7,SELL
2021-03-26 10:41:06,A,300,23.87,SELL
2021-03-26 10:44:27,A,100,23.75,SELL
2021-03-26 10:47:00,A,400,23.83,SELL
2021-03-26 10:49:04,B,500,23.98,SELL
2021-03-26 10:52:25,A,100,24.0,SELL
2021-03-26 10:56:34,B,300,23.76,BUY
2021-03-26 10:57:58,A,300,23.85,BUY
2021-03-26 11:00:19,A,300,23.83,BUY
2021-03-26 11:01:49,A,100,23.87,BUY
2021-03-26 11:05:27,A,300,23.96,BUY
2021-03-26 11:08:07,A,400,24.0,SELL
2021-03-26 11:10:41,B,300,23.7,SELL
2021-03-26 11:11:51,B,300,23.78,SELL
2021-03-26 11:13:03,A,500,23.79,SELL
2021-03-26 11:14:27,B,500,23.79,BUY
2021-03-26 11:15:15,A,400,23.87,BUY
2021-03-26 11:17:51,A,500,23.83,BUY
2021-03-26 11:22:38,A,200,23.76,SELL
2021-03-26 11:24:28,A,100,23.75,BUY
2021-03-26 11:27:51,B,300,23.9,SELL
2021-03-26 11:32:43,A,100,23.83,BUY
2021-03-26 11:32:50,A,300,23.83,BUY
2021-03-26 11:37:46,B,100,23.92,BUY
2021-03-26 11:41:12,B,500,23.91,BUY
2021-03-26 11:45:24,A,300,23.81,SELL
2021-03-26 11:50:16,A,100,23.8,BUY
2021-03-26 11:53:40,B,300,23.91,BUY
2021-03-26 11:54:44,A,300,23.85,SELL
2021-03-26 11:55:32,B,100,23.71,SELL
2021-03-26 11:59:00,B,200,23.7,SELL
2021-03-26 12:03:00,B,100,23.95,SELL
2021-03-26 12:06:00,B,200,23.97,SELL
2021-03-26 12:09:23,B,200,23.98,BUY
2021-03-26 12:12:36,B,100,23.79,SELL
2021-03-26 12:13:05,A,200,23.74,SELL
2021-03-26 12:15:54,B,200,23.81,BUY
2021-03-26 12:16:00,B,400,23.88,BUY
2021-03-26 12:17:11,A,400,23.79,SELL
2021-03-26 12:18:33,A,200,23.7,SELL
2021-03-26 12:19:15,B,100,23.86,SELL
2021-03-26 12:22:27,B,300,23.91,SELL
2021-03-26 12:24:59,A,100,23.95,BUY
2021-03-26 12:26:23,A,200,23.83,SELL
2021-03-26 12:30:34,A,200,23.74,BUY
2021-03-26 12:33:40,B,300,23.81,SELL
2021-03-26 12:37:39,B,500,23.96,SELL
2021-03-26 12:42:37,B,300,23.82,SELL
2021-03-26 12:47:10,B,300,23.82,SELL
2021-03-26 12:50:38,A,100,23.95,BUY
2021-03-26 12:51:22,A,100,23.7,BUY
2021-03-26 12:53:58,A,400,23.87,SELL
2021-03-26 12:56:55,A,100,23.96,SELL
2021-03-26 12:57:13,A,200,23.71,SELL
2021-03-26 13:01:24,A,100,23.82,BUY
2021-03-26 13:01:32,B,100,23.77,BUY
2021-03-26 13:04:55,A,200,23.98,BUY
2021-03-26 13:09:45,B,500,23.95,BUY
2021-03-26 13:10:59,B,300,23.95,BUY
2021-03-26 13:14:44,B,100,23.86,BUY
2021-03-26 13:17:24,B,400,23.9,SELL
2021-03-26 13:17:40,B,400,23.9,BUY
2021-03-26 13:17:59,B,300,23.9,BUY
2021-03-26 13:18:40,A,100,23.76,SELL
2021-03-26 13:19:27,B,100,23.87,BUY
2021-03-26 13:20:33,B,200,23.74,SELL
2021-03-26 13:25:03,A,300,23.9,BUY
2021-03-26 13:27:14,A,100,23.91,SELL
2021-03-26 13:29:56,B,400,23.76,SELL
2021-03-26 13:31:15,A,400,23.81,BUY
2021-03-26 13:35:46,A,200,23.78,SELL
2021-03-26 13:39:47,B,200,23.71,SELL
2021-03-26 13:40:20,B,500,23.93,BUY
2021-03-26 13:45:16,A,100,23.88,BUY
2021-03-26 13:48:22,B,400,23.98,BUY
2021-03-26 13:48:53,A,300,23.93,SELL
2021-03-26 13:51:55,A,300,23.73,BUY
2021-03-26 13:52:36,A,500,23.75,BUY
2021-03-26 13:54:48,A,400,23.99,BUY
2021-03-26 13:59:33,A,200,23.86,SELL
2021-03-26 14:04:10,A,200,23.74,SELL
2021-03-26 14:08:32,B,200,23.79,BUY
2021-03-26 14:12:09,A,200,23.7,BUY
2021-03-26 14:12:53,B,300,23.91,SELL
2021-03-26 14:16:28,B,200,23.77,SELL
2021-03-26 14:16:43,B,300,23.77,BUY
2021-03-26 14:17:29,B,100,23.85,BUY
2021-03-26 14:18:07,A,300,23.76,SELL
2021-03-26 14:20:43,A,200,23.79,BUY
2021-03-26 14:24:28,A,500,23.76,SELL
2021-03-26 14:28:12,A,100,23.78,SELL
2021-03-26 14:30:52,A,200,23.96,BUY
2021-03-26 14:31:53,B,400,23.94,BUY
2021-03-26 14:36:48,B,100,23.83,BUY
2021-03-26 14:40:38,A,200,23.74,BUY
2021-03-26 14:42:10,B,100,23.85,SELL
2021-03-26 14:44:51,A,400,23.96,SELL
2021-03-26 14:45:32,A,300,23.96,SELL
2021-03-26 14:48:00,B,200,23.75,SELL
2021-03-26 14:49:59,B,300,23.88,SELL
2021-03-26 14:52:10,B,100,23.8,BUY
2021-03-26 14:52:40,A,300,23.74,BUY
2021-03-26 14:56:15,A,100,23.83,SELL
2021-03-26 15:00:40,A,300,24.0,BUY
2021-03-26 15:05:20,A,200,23.9,BUY
2021-03-26 15:06:45,A,200,23.72,SELL
2021-03-26 15:08:10,A,500,23.93,SELL
2021-03-26 15:08:56,B,400,23.97,SELL
2021-03-26 15:12:19,A,200,24.0,SELL
2021-03-26 15:15:34,B,400,23.99,BUY
2021-03-26 15:20:13,B,300,23.97,SELL
2021-03-26 15:24:33,A,400,23.88,BUY
2021-03-26 15:25:10,A,200,23.7,SELL
2021-03-26 15:28:44,A,300,23.91,BUY
2021-03-26 15:29:18,B,100,23.94,BUY
2021-03-26 15:29:30,A,400,23.96,SELL
2021-03-26 15:31:24,B,100,23.94,SELL
2021-03-26 15:33:39,A,100,23.84,BUY
2021-03-26 15:36:47,B,200,23.82,BUY
2021-03-26 15:37:27,B,300,23.9,SELL
2021-03-26 15:40:06,A,200,23.81,BUY
2021-03-26 15:44:49,A,100,23.82,SELL
2021-03-26 15:46:59,B,200,23.86,BUY
2021-03-26 15:51:27,B,100,23.9,BUY
2021-03-26 15:54:49,A,300,23.9,BUY
2021-03-26 15:58:14,A,300,23.73,BUY
2021-03-26 16:02:27,B,400,23.72,SELL
2021-03-26 16:06:45,A,200,23.79,BUY
2021-03-26 16:09:08,A,400,23.94,BUY
2021-03-26 16:13:55,A,300,23.89,SELL
2021-03-26 16:16:52,A,100,23.97,SELL
2021-03-26 16:21:45,A,200,23.83,SELL
2021-03-26 16:21:48,A,300,23.83,SELL
2021-03-26 16:24:15,B,300,23.81,SELL
2021-03-26 16:28:12,B,200,23.85,BUY
2021-03-26 16:30:19,B,500,23.72,SELL
2021-03-26 16:34:32,A,100,23.96,BUY
2021-03-26 16:38:54,A,100,23.91,BUY
2021-03-26 16:39:59,A,100,23.82,SELL
2021-03-26 16:42:09,B,300,23.77,SELL
2021-03-26 16:45:11,B,300,23.78,SELL
2021-03-26 16:47:16,B,100,23.73,BUY
2021-03-26 16:50:19,A,200,23.84,SELL
2021-03-26 16:54:57,B,200,23.94,BUY
2021-03-26 16:55:23,B,300,23.94,BUY
2021-03-26 16:56:17,A,200,23.94,SELL
2021-03-26 16:58:27,A,300,23.74,SELL
2021-03-26 17:02:16,B,400,23.87,SELL
2021-03-26 17:04:22,B,100,23.89,SELL
2021-03-26 17:05:54,A,300,23.93,BUY
2021-03-26 17:07:15,A,300,23.75,SELL
2021-03-26 17:09:49,B,500,23.7,SELL
2021-03-26 17:11:21,A,200,23.87,SELL
2021-03-26 17:15:11,A,200,23.74,BUY
2021-03-26 17:18:47,B,100,23.75,BUY
2021-03-26 17:22:06,B,100,23.76,SELL
2021-03-26 17:26:18,A,200,24.0,BUY
2021-03-26 17:28:41,B,400,23.8,SELL
2021-03-26 17:30:12,B,100,23.8,SELL
2021-03-26 17:32:57,A,300,23.75,BUY
2021-03-26 17:33:15,B,300,23.73,BUY
2021-03-26 17:38:13,A,300,23.91,BUY
2021-03-26 17:39:01,A,300,23.99,BUY
2021-03-26 17:42:49,A,400,23.89,SELL
2021-03-26 17:43:47,A,300,23.89,BUY
2021-03-26 17:48:31,A,200,23.95,SELL
2021-03-26 17:49:18,B,200,23.71,SELL
2021-03-26 17:49:53,B,100,23.71,SELL
2021-03-26 17:53:34,B,400,23.88,BUY
2021-03-26 17:58:07,A,300,23.72,SELL
2021-03-26 17:59:09,B,100,23.92,BUY
2021-03-27 10:04:28,A,200,23.86,BUY
2021-03-27 10:05:43,A,400,23.71,SELL
2021-03-27 10:09:11,B,200,23.87,BUY
2021-03-27 10:11:51,A,300,23.89,SELL
2021-03-27 10:12:53,B,300,23.87,SELL
2021-03-27 10:16:44,B,300,23.71,SELL
2021-03-27 10:18:31,B,300,23.77,BUY
2021-03-27 10:20:29,B,400,23.77,BUY
2021-03-27 10:22:21,B,500,23.82,SELL
2021-03-27 10:22:35,A,200,23.79,BUY
2021-03-27 10:23:19,A,500,23.7,BUY
2021-03-27 10:28:08,A,100,23.76,SELL
2021-03-27 10:28:52,B,400,23.95,BUY
2021-03-27 10:32:51,A,200,23.74,BUY
2021-03-27 10:33:22,B,100,23.95,SELL
2021-03-27 10:37:38,A,300,23.74,SELL
2021-03-27 10:39:31,A,400,23.79,SELL
2021-03-27 10:44:15,A,500,23.79,BUY
2021-03-27 10:44:46,B,500,23.81,SELL
2021-03-27 10:48:51,A,200,24.0,BUY
2021-03-27 10:51:29,B,100,23.94,SELL
2021-03-27 10:52:30,B,200,23.75,BUY
2021-03-27 10:52:54,B,200,23.75,SELL
2021-03-27 10:52:59,B,200,23.75,BUY
2021-03-27 10:56:02,A,100,23.78,BUY
2021-03-27 11:00:56,B,200,23.85,SELL
2021-03-27 11:03:04,B,400,23.71,BUY
2021-03-27 11:03:37,B,300,23.71,BUY
2021-03-27 11:06:48,B,400,23.94,BUY
2021-03-27 11:09:44,A,100,24.0,BUY
2021-03-27 11:13:59,A,100,23.77,SELL
2021-03-27 11:16:04,A,200,23.94,BUY
2021-03-27 11:16:30,B,500,23.99,BUY
2021-03-27 11:17:33,A,200,23.87,BUY
2021-03-27 11:17:58,A,500,23.87,BUY
2021-03-27 11:20:29,B,300,23.71,SELL
2021-03-27 11:22:56,A,200,23.98,BUY
2021-03-27 11:25:35,B,400,23.97,BUY
2021-03-27 11:26:19,B,300,23.79,BUY
2021-03-27 11:27:19,B,400,23.99,SELL
2021-03-27 11:31:43,A,100,23.8,SELL
2021-03-27 11:33:49,B,100,23.72,SELL
2021-03-27 11:35:37,B,100,23.97,SELL
2021-03-27 11:40:35,A,300,24.0,BUY
2021-03-27 11:44:26,A,500,24.0,SELL
2021-03-27 11:45:41,A,200,23.73,SELL
2021-03-27 11:46:10,B,100,23.7,SELL
